6062    hui
6063    zi
6067    nv
6064    xu
9E42    li
9E4F    peng
5BC2    ji
5BC7    kou
5BC6    mi
5BC5    yin
5BC4    ji
5BCC    fu
5BD3    yu
5BD2    han
5BD0    mei
9E4B    miao
9E4A    que
5BDF    cha
5BDE    mo
5BDD    qin
5BE1    gua
5BE5    liao
5BE4    wu
5BE8    zhai
5BEE    liao
5BF0    huan
5BFB    xun
5BFA    si
5BF9    dui
5BF8    cun
5BFF    shou
5BFC    dao
9E5C    wu
9E5E    yao
64BC    han
5C94    cha
5C96    qu
5C97    gang
5C90    qi
5C91    cen
6482    liao
5C9C    ba
5C98    xian
5C99    ao
5C9A    lan
5C9B    dao
5C81    sui
5C82    qi
5C8C    ji
5C8D    qian
5C88    ya
5CB5    hu
5CB7    min
5CB1    dai
5CB3    yue
5CBD    dong
5CBF    kui
5CB8    an
5CA2    ke
5CA3    gou
5CAC    jia
5CAD    ling
5CA9    yan
5CAB    xiu
9E70    ying
6495    si
6499    zun
9954    yong
70AE    bao pao
70AF    jiong
70AC    ju
70AD    tan
70AB    xuan
70B7    zhu
70B3    bing
70B1    tai
70BC    lian
70BD    chi
70BB    shi
70B8    zha
70B9    dian
7085    gui
7080    yang
708E    yan
708A    chui
7089    lu
7096    dun
7094    gui que
7095    kang
7092    chao
709C    wei
709D    qiang
7099    zhi
8B6C    pi
8B66    jing
6392    pai
9274    jian
94FA    pu
7600    yu
9976    rao
8DDA    shan
7601    cui
6387    duo
7603    zhu
94F3    chong
996C    chi
6A8E    qin
6A80    tan
6A84    xi
94F5    an
6A91    lei
6A90    yan
6A97    bo
6AAB    cha
6AA9    lin
6AAC    meng
6AA0    qing
7617    yi
9967    tang xing
7610    yu
94E0    kai
94E7    hua
761B    chi
556D    zhuan
556C    se
556E    yao nie
556A    pa
5565    sha
5564    pi
5567    ze
5566    la
5561    fei
7626    shou
557C    ti
557E    jiu
5578    xiao
557B    chi
5575    bo
94DF    yin
5577    lang
5576    ding
5549    lin
7622    ban
554A    a
5544    zhuo
5546    shang
5541    zhao zhou
5543    ken
555C    chuo
762D    biao
5555    tao
5556    dan
5550    cui
94D6    cheng
94D5    you
7634    zhang
7635    zhai
5B40    shuang
94CC    ni
5B55    yun
5B54    kong
5B57    zi
5B51    jie
5B50    zi
5B53    jue
5B5D    xiao
5B5C    zi
5B5F    meng
5B59    sun
5B58    cun
5B5B    bei bo
5B5A    fu
5B65    nu
5B64    gu
5B66    xue
5B63    ji
5B62    bao
5B6C    nao
5B69    hai
5B6A    luan
5B75    fu
5B71    chan can
5B70    shu
5B73    zi
5B7D    nie
5B7A    ru
8297    xiang
8291    qi
8292    mang
829D    zhi
829C    wu
829F    shan
8299    fu
8298    pi bi
8284    wan
8282    jie
828D    shao
828F    du
828E    xiong
8288    mi
828B    yu
828A    qian
82B4    wu
82B7    zhi
82B1    hua
82B0    ji
82B3    fang
82BD    ya
82BE    fu fei
82B9    qin
82B8    yun
82A5    jie gai
82A4    kou
82A6    lu
82A1    qian
82AD    ba
82AC    fen
82AF    xin
82AE    rui
82A9    qin
82A8    ji
82AB    yan yuan
82AA    qi
6D88    xiao
9038    yi
6D9F    lian
9020    zao
6D9B    tao
7A57    sui
7A51    se
7A46    mu
7A77    qiong
7A76    jiu
7A74    xue
7A70    rang
7A7F    chuan
6D93    juan
7A7A    kong
7A79    qiong
7A78    xi
6DAF    ya
9B03    zong
61D4    lin
9B0F    jiu
61D1    men
9B08    quan
61C8    xie
9B13    bin
61CA    ao
61CB    mao
9016    ti
61C2    dong
9017    dou
61FF    yi
6DA9    se
61F5    meng
901A    tong
9B32    ge li
6DA6    run
61E6    nuo
9B3B    yu
7329    xing
732A    zhu
732B    mao
732C    wei
732E    xian
7321    luo
7322    hu
7325    wei
7338    mei
7339    cha
733E    hua
733F    yuan
7331    nao
901D    shi
7334    hou
7337    you
6DBF    zhuo
730A    ni
730E    lie
7301    li
7303    xian
731B    meng
731C    cai
731D    cu
731E    she
7313    guo
7315    mi
7316    chang
7317    yi
93D6    ao
9005    hou
93CA    ao
6DB2    ye
5C1C    ga
5C1D    chang
5C1A    shang
5C18    chen
5C16    jian
5C14    er
5C15    ga
5C11    shao
5C0F    xiao
5C0A    zun
5C09    wei yu
5C06    jiang
5C04    she
5C01    feng
5C3E    yi wei
5C3F    niao sui
5C3C    ni
5C3D    jin
5C3A    chi
5C3B    kao
5C38    shi
5C39    yin
5C34    gan
5C31    jiu
5C2C    ga
5C27    yao
5C24    you
5C25    liao
5C22    you wang
54F3    zha
54F2    zhe
54FF    ge
54FD    geng
54FC    heng
54FA    bu fu
54E7    chi
54E6    e o
54E5    ge
54EE    xiao
54ED    ku
54EA    na ne
54E9    li
54E8    shao
54D7    hua
54D5    yue hui
54D4    bi
54D3    xiao
54D2    da
54D1    ya
54D0    kuang
54DF    yo
54DE    mou
54DD    nong
54DC    ji
54DA    duo
54D9    kuai
54C7    wa
54C6    duo
54C4    hong
54C2    shen
54C1    pin
54C0    ai
54CF    gen
54CE    ai
54CD    xiang
54CC    pai
54C9    zai
54C8    ha
8BC6    zhi shi
8BC4    ping
8BC5    zu
8BC2    gu
8BC3    he
8BC0    jue
8BC1    zheng
8BCE    qu
8BCF    zhao
8BCC    zhou
8BCD    ci
8BCA    zhen
8BCB    di
8BC8    zha
8BC9    su
8BD6    gua
8BD7    shi
8BD4    lei
8BD5    shi
8BD2    yi
8BD3    kuang
8BD1    yi
8BDE    dan
8BDF    gou
8BDC    shen
8BDD    hua
8BDA    cheng
8BDB    zhu
8BD8    jie
8BD9    hui
8BE6    xiang
8BE7    cha
8BE4    zheng
8BE5    gai
8BE2    xun
8BE3    yi
8BE0    quan
8BE1    gui
8BEE    qiao
8BEF    wu
8BEC    wu
8BED    yu
8BEB    jie
8BE8    hun
8BE9    xu
8BF6    ei
8BF7    qing
8BF4    shuo tuo yue shui
8BF5    song
8BF2    hui
8BF3    kuang
8BF0    gao
8BF1    you
8BFE    ke
8BFF    wei
8BFC    zhuo
8BFD    fei
8BFA    nuo
8BFB    du
8BF8    zhu
8BF9    zou
831C    xi qian
831B    gen
831A    yin
8317    ming
8315    qiong
8314    ying
8311    niao
830F    long
830E    jing
830C    chi
8309    mo
8308    ci zi
8307    ba
8306    mao
8305    mao
8304    qie jia
8303    fan
8302    mao
8301    zhuo
833C    tong
833A    chong
8339    ru
8338    rong
8336    cha
8335    yin
8334    hui
8333    jiang
8331    zhu
832F    fu
832D    jiao
832C    cha
832B    mang
8328    ci
8327    jian
7D0A    wen
7D20    su
7D22    suo
7D27    jin
7D2B    zi
7D2F    lei
6A0A    fan
6A1F    zhang
6A18    tang
6A17    chu
6A2F    qiang
6A28    xi
6A2A    heng
6A21    mu mo
6A3D    zun
6A3E    yue
6A35    qiao
6A31    ying
7AD9    zhan
7ADF    jing
7ADE    jing
7AD6    shu
7ACB    li
7AF9    zhu
7AFA    zhu
7AFD    yu
7AFF    gan
7AED    jie
7AEF    duan
7AE0    zhang
7AE3    jun
7AE5    tong
7AE6    song
9888    geng jing
9889    jie xie
988A    jia
988C    he
988D    ying
988F    ke
9880    qi
9881    ban
9882    song
9883    hang
9884    yu
9885    lu
9886    ling
9887    po
9898    ti
6177    kang
989A    e
6175    yong
989C    yan
989D    e
6170    wei
989F    man
9890    yi
9891    pin
9893    tui
9894    han
9896    ying
9897    ke
614E    shen
98A1    sang
614C    huang
614A    qie qian
98A5    ru
98A6    pin
98A7    quan
6155    mu
6151    she
615D    ni
5ACC    xian
5AC9    ji
5AC2    sao
5AC1    jia
5ADC    zhang
5AD8    lei
5AD6    piao
5AD4    pin
5AD2    ai
5AEB    mo
5AE9    nen
5AE6    chang
5AE3    yan
5AE1    di
5AE0    li
5AF1    qiang
53A2    xiang
53A3    yan
53A5    jue
53A6    sha xia
53A8    chu
53A9    jiu
53AE    si
53B6    si
53BB    qu
53BF    xian
5382    chang
5384    e
5385    ting
5386    li
5389    li
538B    ya
538C    yan
538D    she
5395    ce
5398    li
539A    hou
539D    cuo
5792    lei
539F    yuan
57DA    guo
57D8    shi
57C3    ai
884C    xing hang
884D    yan
8840    xue xie
8844    nv
8845    xin
8859    ya
8854    xian
8857    jie
8868    biao
8869    cha
886B    shan
886C    chen
886E    gun
8861    heng
8862    qu
8863    yi
8864    yi
8865    bu
887D    ren
887E    qin
887F    jin
8870    shuai
8872    na
8877    zhong
6DA3    huan
57F4    zhi
505A    zuo
4FD0    li
73B2    ling
73B3    dai
73B0    xian
4FD1    yong
73B7    dian
73BA    xi
73BB    bo
73A2    bin fen
73AB    mei
73A9    wan
73AE    wei
73AF    huan
7391    ji
7396    jiu
739B    ma
739F    min
7387    lv shuai
7384    xuan
738B    wang
7389    yu
738E    ding
936A    mou
57ED    dai
7DAE    qi qing
7DA6    qi
6B96    zhi shi
6B93    lian
6B92    yun
6B9B    ji
6B9A    dan
6B87    shang
6B86    dai
6B84    tian
6B83    yang
6B82    cu
6B81    mo
6B8D    piao
6B8B    can
6B8A    shu
6B89    xun
6BB7    yin yan
6BB5    duan
6BB4    ou
6BB3    shu
6BBF    dian
631D    wo zhua
6BA1    bin
6BAA    yi
5478    pei
547B    shen
547D    ming
547C    hu
5471    gua
5473    wei
5472    ci
5475    ke he
5477    xia
5476    nao
5468    zhou
5462    ni ne
5464    ling
5466    you
5459    guo
5458    yuan yun
545B    qiang
545C    wu
5450    na
5453    yi
5452    m
5455    ou
5454    dai
5457    bei
5456    li
5448    cheng
544B    fu
544A    gao
5440    ya
5443    e
5446    dai
5A55    jie
5A5A    hun
5A40    e
5A46    po
5A49    wan
5A4A    biao
5A75    chan
5A74    ying
5A77    ting
5A76    shen
5A7A    wu
5A7F    xu
5A62    bi
5A67    jing
5A6A    lan
83A0    you
83A9    fu
83A8    lang liang
83AB    mo
83AA    e
83B1    lai
83B0    kan
83B3    shi
83B2    lian
83B4    wo
83B7    huo
83B6    xian
83B9    ying
83B8    you
83BA    ying
83BD    mang
83BC    chun
8385    li
8386    pu
8389    li
838E    suo sha
8393    mei
8392    ju
8398    shen xin
839B    ting
839C    you
839E    guan wan
7566    qi
7565    lve lue
756A    fan pan
7572    she
7574    chou
7579    wan
7578    ji
757F    ji
7540    bi
7545    chang
754B    tian
7548    fan
754F    wei
754E    quan
754C    jie
7554    pan
755B    zhen
755A    ben
7559    liu
755C    chu xu
62E8    bo
62E9    ze zhai
62EC    kuo
62ED    shi
62EE    jie
62EF    zheng
62E2    long
62E3    jian
62E5    yong
62E6    lan
62E7    ning
62FC    pin
62FD    zhuai
62FE    shi
62FF    na
62F1    gong
62F3    quan
62F4    shuan
62F6    zan za
62F7    kao
62C8    nian
62C9    la
62CA    fu
6606    kun
62CC    ban
62CD    pai
62CE    lin
62C2    fu
62C4    zhu
62C5    dan
62C6    chai
62C7    mu
62D8    ju
62D9    zhuo
62DA    pan
62DB    zhao
62DC    bai
62DF    ni
62D0    guai
62D2    ju
62D3    tuo ta
62D4    ba
62D6    tuo
62D7    ao niu
7235    jue
7236    fu
7237    ye
7230    yuan
7231    ai
723D    shuang
723F    pan
7238    ba
7239    die
723B    yao
722C    pa
7228    cuan
722A    zhua zhao
721D    jue
7206    bao
90EB    pi
90E8    bu
90EF    tan
6CC5    qiu
90ED    guo
6CC9    quan
90E1    jun
6CCC    mi bi
90E6    li
6CD0    le
90F8    dan
6CD4    gan
6CD5    fa
6CD6    mao
6CD7    si
6CDB    fan
6CDE    ning
90F4    chen
6CE0    ling
6CE1    pao
6CE2    bo
6CE3    qi
90CF    jia
6CE5    ni
6CE8    zhu
6CEA    lei
6CEB    xuan
90C7    huan xun
6CEE    pan
6CEF    min
6CF0    tai
6CF1    yang
6CF3    yong
6CF5    beng
90DD    hao
6CF7    shuang long
6CF8    lu
6CFA    luo
90D0    kuai
90D7    xi
6CFD    ze
6CFE    jing
532A    fei
532E    kui
5323    xia
5320    jiang
5321    kuang
5326    gui
533A    ou qu
533B    yi
5339    pi
533E    bian
533F    ni
5308    xiong
530F    pao
530D    pu
5300    yun
5306    cong
5305    bao
531A    fang
5319    chi shi
531D    za
5310    fu
5316    hua
5317    bei
5315    bi
88D2    pou
88D4    yi
76C8    ying
88D8    qiu
88D9    qun
88DF    sha
88C2    lie
88C1    cai
88C6    dang
88C5    zhuang
76CD    he
88C9    ken
88CE    cheng
88F3    shang
88F0    duo
88F1    biao
76CF    zhan
88F4    pei
88F8    luo
88F9    guo
88FE    ju
88FC    xi ti
88E2    lian
88E3    lian
88E4    ku
88E5    jian
88E8    pi bi
76C2    yu
76C5    zhong
76C6    pen
76D8    pan
94AA    kang
802A    pang
8029    jiang
8028    nou
94AE    niu
8022    lao
8020    huo
8027    lou
8026    ou
8025    tang
803B    chi
76D1    jian
8038    song
803F    geng
803D    dan
76D0    yan
8033    er
8031    mo
8037    da
8036    ye
8035    ding
800B    die
94A3    ban
800D    shua
800C    er
8003    kao
8001    lao
8000    yao
8006    qi
8005    zhe
8004    mao
8019    pa ba
8018    yun
76D7    dao
801C    si
8012    lei
8010    nai
8017    hao
8016    chao
8015    geng
8014    zi
76EF    ding
949F    zhong
7C0C    su
7C0F    lu
7C0B    gui
9494    men
7C07    cu
7C1F    dian
7C16    duan
9488    zhen
7C2A    zan
9489    ding
7C26    deng
7C27    huang
7C3F    bu
7C38    bo
76FC    pan
9EC4    huang
9EC9    hong
76FE    dun
9ECF    nian
9ECE    li
9ECD    shu
9ED1    hei
9ED4    qian
9EDB    dai
9ED8    mo
9EDF    yi
9EDD    you
9EDC    chu
6B39    qi yi
9EE2    qu
9EE0    xia
9EE7    li
9EE5    qing
6B3E    kuan
9EEA    can
9EE9    du
6B32    yu
9EEF    an
6B37    xi
76F4    zhi
9EFB    fu
6B20    qian
6B23    xin
6B22    huan
9EFE    min
6B27    ou
9EFC    fu
75E4    cuo
75E7    sha
75E6    wu
75E3    zhi
75E2    li
75E8    lao
75EB    xian
75EA    huan
75F4    chi
75F1    fei
75F0    tan
75FC    gu
75FF    wei
75F9    bi
75C5    bing
75C4    zha
75C7    zheng
75C2    jia
75CD    yi
75C9    jing
75C8    yong
75CA    quan
75D5    hen
75D4    zhi
75D6    ya
75D2    yang
75DE    pi
75D8    dou
75DB    tong
9994    zhuan
9995    nang
9996    shou
9997    kui
6276    fu
9991    jin
9992    man
9993    san
6279    pi
9998    guo
9999    xiang
627C    e
9984    hun
9985    xian
9986    guan
9987    cha
6266    qian
9981    nei
626A    men
626B    sao
998F    liu
9988    kui
626F    che
998A    sou
626D    niu
6252    pa ba
6253    da
6251    pu
6254    reng
625B    kang gang
6258    tuo
6243    jiong
6240    suo
6241    pian bian
6247    shan
624B    shou
6248    hu
6249    fei
99A8    xin
624C    shou
624D    cai
59DA    yao
59D8    pin
59DD    shu
59DC    jiang
59D3    xing
59D2    si
59D1    gu
59D0    jie
59D7    shan
59D4    wei
59CB    shi
59CA    zi
59C6    mu
59FB    yin
59F9    cha
59FF    zi
59E8    yi
59EC    ji
59E3    jiao
59E5    lao
6B63    zheng
52AC    qu
52AD    shao
52A8    dong
52A9    zhu
52AA    nu
52AB    jie
52A0    jia
52A1    wu
52A2    mai
52A3    lie
52BE    he
52BF    shi
52B1    li
52B2    jin jing
52B3    lao
5288    pi
5281    qiao
5282    jue
529D    quan
529E    ban
529F    gong
529B    li
5290    huo
5293    yi
8E05    xue
8E0A    yong
8E09    liang
8E0F    ta
8E0C    chou
8E14    chuo
8E1F    chi
8E1E    ju
8E1D    huai
8E23    bo
8E22    ti
8E2A    zong
8E29    cai
8E2F    zhi
8E2E    dian
8E2C    zhi
8E31    duo
8E35    zhong
8E3A    jian
8E39    chuai
8E3D    ju
6DF7    hun
6DF1    shen
895E    bi
895F    jin
8944    xiang
8941    qiang
897F    xi
897B    pan
8966    ru
72B8    ma
72B9    you
72B6    zhuang
72B7    guang
72B4    an
72B0    qiu
72AF    fan
72AC    quan
72AD    quan
729F    jiang
7292    kao
728F    pian
728D    jian qian
728A    du
728B    ju
7284    ji
7280    xi
7281    li
6C4A    cha
64C0    gan
6C49    han
9068    ao
6C42    qiu
6C40    ting
6C41    zhi
6C46    cuan
6C47    hui
9063    qian
9062    ta
907D    ju
6C5B    xun
907F    bi
6C5E    gong
6C5F    jiang
6C5C    si
6C5D    ru
9075    zun
9074    lin
6C50    xi
6C57    han
6C54    qi
6C55    shan
904D    bian
904F    e
6C69    gu
9044    chuan
6C60    chi
6C61    wu
9041    dun
6C64    tang
9042    sui
6C79    xiong
6C7E    fen
9058    gou
905B    liu
6C7D    qi
6C72    ji
6C70    tai
9051    huang
9050    xia
6C74    bian
9052    qiu
7C97    cu
7C95    po
7C92    li
7C91    ba
7C9E    xi
7C9F    su
7C9C    tiao
7C9D    li
7C98    zhan
7C89    fen
9E3A    xiu
7CB2    can
7CB3    jing
7CB1    liang
7CBE    jing
7CBC    lin
7CBD    zong
9E38    er
7CB9    cui
7CA4    yue
7CA5    zhou
7CA2    ci zi
7CAE    liang
7CAA    fen
9E45    e
9E44    gu hu
9E47    xian
9E46    yu
9E41    bo
9E43    juan
64A4    che
9E4C    an
64A9    liao
9E4E    bei
9E49    wu
64AE    cuo zuo
64AD    bo
64AC    qiao
9E55    hu
64D8    bo
9E57    e
64B0    zhuan
9E51    chun
64B5    nian
64BA    cuan
64B8    lu
9E58    gu hu
9E5B    mei
9E5A    ci
9E64    he
9E67    zhe
9E66    ying
6487    pie
9E63    jian
6484    ying
9E6D    lu
9E6C    yu
9E69    liao
9E68    liu
9E6B    jiu
9E6A    jiao
6492    sa
6491    cheng
9E71    hu
6496    han
9E73    guan
9E7F    lu
9E7E    cuo
649E    zhuang
9B43    ba
5958    zhuang
595A    xi
5955    yi
5954    ben
5957    tao
5956    jiang
5951    qi
594F    zou
594E    kui
5949    feng
5948    nai
594B    fen
5944    yan
5947    qi yi ji
5941    lian
5942    huan
597D    hao
5979    ta
5978    jian
5974    nu
5976    nai
5973    nv
5965    ao
5960    dian
5962    she
80AD    na
80AF    ken
80AE    ang
80A9    jian
80AB    zhun
80AA    fang
80A5    fei
80A4    fu
80A1    gu
80A0    chang
80A2    zhi
80BD    tai
80BC    jing
80BF    zhong
80BE    shen
80BA    fei
80B4    yao
80B7    qian
80B1    gong
80B2    yu yo
808C    ji
8089    rou
808B    lei
8084    yi
8087    zhao
8086    si
8083    su
809D    gan
809C    rong
809F    wo
8098    zhou
809B    gang
809A    du
8096    xiao
8093    huang
8E85    zhu
8E87    chu
8E81    zao
8E8F    lin
8E94    chan
96E0    chou
8E90    lie
8E9C    cuo zuan
8E9E    xie
8EAC    gong
8EAF    qu
8EAB    shen
8EB2    duo
8EBA    tang
96E8    yu
9047    yu
746D    tang
747E    jin
7477    ai
7476    yao
6323    zheng
7470    gui
7441    mao
6324    ji
745F    se
745E    rui
745C    yu
745B    ying
745A    hu
7459    nao
7457    yuan
7455    xia
63F4    yuan
63F6    ye
63F2    die she
63FD    lan
63FF    qin
63F8    zha
96C1    yan
9910    can
990D    yan
63E0    ya
63E1    wo
63E3    chuai
63ED    jie
63E9    kai
63EA    jiu
63D6    yi
63D0    ti di
96C5    ya
63D2    cha
63DE    an
96C4    xiong
992E    tie
63C6    kui
63CD    zou
63CE    xuan
63CF    miao
63C9    rou
96CC    ci
96D2    luo
6DCC    tang
6DCB    lin
6DC4    zi
6DC5    xi
6DC6    xiao
6DC7    qi
6DC0    dian
6DDD    fei
6DDE    song
6DD8    tao
6DD9    cong
6DD6    nao zhuo
6DD1    shu
6DEC    cui
6DEE    huai
91D1    jin
6DEB    yin
6DE4    yu
6DE6    gan
91DC    fu
6DE0    pi
6DE1    dan
6DFC    miao
6DF9    yan
6DFB    tian
91CF    liang
91CE    ye
91CD    zhong chong
91CC    li
91CA    shi
91C9    you
6DF3    chun
5236    zhi
5237    shua
5233    ku
5230    dao
523F    gui
523D    gui
523A    ci
523B    ke
5238    xuan quan
5239    cha sha
5224    pan
5220    shan
522E    gua
522D    jing
522B    bie
5228    bao pao
5229    li
5216    yue
5217    lie
5212    hua
5211    xing
521D    chu
521A    gang
521B    chuang
5218    liu
5219    ze
5206    fen
5207    qie
5202    dao
5203    ren
5200    dao
5201    diao
520E    wen
520D    chu
520A    kan
5208    yi
89DE    shang
89DC    zui zi
89DA    gu
89D6    jue
89D2    jue jiao
89D0    jin
89D1    qu
89CE    yu
89CF    gou
89CC    di
89CA    ji
89CB    xi
89C8    lan
89C9    jue jiao
89C6    shi
89C7    chan
89C4    gui
89C5    mi
89C2    guan
89C1    jian
89F3    hu
89EF    zhi
89EB    su
89E6    chu
89E5    gong
89E3    jie xie
8136    luo
8132    niao
8131    tuo
813E    pi
8138    lian
812F    fu pu
812C    pao
8116    bo
8114    luan
8113    nong
8112    mi
8111    nao
8110    qi
811E    cuo
811A    jue jiao
8118    wan
8106    cui
8102    zhi
810F    zang
810E    sa
810D    kuai
810A    ji
8109    mai mo
7F18    yuan
7F19    jin
7F1A    fu
7F1B    ru
7F1C    zhen
7F1D    feng
7F1F    gao
7F11    gou
7F12    zhui
7F13    huan
7F14    di
7F15    lv
7F16    bian
7F17    min
7F08    miao
7F09    qi ji
7F0B    hui
7F0C    si
7F0D    duo
7F0E    duan
7F0F    pian bian
7F00    zhui
7F01    zi
7F02    ke
7F03    xiang
7F04    jian
7F05    mian
7F06    lan
7F07    ti
7F38    gang
7F3A    que
7F30    jiang
7F31    qian
7F32    qiao
7F33    huan
7F34    jiao
7F35    zuan
7F36    fou
7F28    ying
7F29    suo su
7F2A    miao miu mou
7F2B    sao
7F2C    xie
7F2D    liao
7F2E    shan
7F2F    zeng
7F20    chan
7F21    li
7F22    yi
7F23    jian
7F24    bin
7F25    piao
7F26    man
7F27    lei
6426    nuo
6421    sang
6420    shuo
642D    da
642C    ban
642A    tang
6434    qian
643D    cha
643F    ge
643A    xie
6405    jiao
6401    ge
6400    chan
6402    lou
640C    zhan
640F    bo
640B    chuai
6414    sao
6410    chu
6413    cuo
641C    sou
641E    gao qiao
641B    jian
74F4    ling
74F7    ci
74F6    ping
74FF    bu
74E0    hu
74E3    ban
74E2    piao
74E4    rang
74E6    wa
74EF    ou
74EE    weng
74D2    zan
74DC    gua
74DE    die
637A    na
637B    nian
96A7    sui
6376    chui
6377    jie
6371    ai
96B0    xi
636D    bai
96B6    li
6369    lie
96B9    zhui cui
6362    huan
6363    dao
96BE    nan
6361    jian
635E    lao
635F    sun
9685    yu
9686    long
9688    wei
6355    bu
968D    huang
6350    juan
968F    sui
634E    shao
634F    nie
634C    ba
634D    han
9694    ge
634B    lv luo
9697    wei kui
9698    ai
9699    xi
6345    tong
6342    wu
6343    jun
58E4    rang
58EE    zhuang
58EC    ren
58EB    shi
58F6    hu
58F3    qiao ke
58F0    sheng
58F9    yi
58C5    yong
58C1    bi
58D5    hao
58D1    he
51BB    dong
51BC    xian
51BD    lie
51B0    bing
51B1    hu
51B2    chong
51B3    jue
51B5    kuang
51B6    ye
51B7    leng
51AB    bing
51AC    dong
51AF    feng ping
51A0    guan
51A2    zhong
51A4    yuan
51A5    ming
5199    xie
519B    jun
519C    nong
5192    mao
5195    mian
5196    mi
5197    rong
5188    gang
5189    ran
518C    ce
518D    zai
5180    ji
5181    chan
5182    jiong
5185    nei
8662    guo
866B    chong
866C    qiu
866E    ji
8671    shi
8679    hong jiang
867A    hui
867B    meng
867C    ge
867D    sui
867E    xia
867F    chai
864D    hu
864E    hu
864F    lu
8650    nve nue
8651    lv
8654    qian
865A    xu
865E    yu
9179    lei
9178    suan
6D54    xun
6D52    xu hu
6D53    nong
917F    niang
6D51    hun
9171    jiang
9170    xian
6D5C    bang
9172    cheng
9175    jiao
9174    tu
9177    ku
9176    mei
6D46    jiang
6D47    jiao
6D45    qian
916C    chou
916F    zhi
6D41    liu
9161    tuo
6D4F    liu
9163    han
6D4D    hui
9165    su
9164    gu
6D48    zhen
6D77    hai
6D74    yu
915A    fen
915D    yun
915E    tai
9150    gan
6D7C    mei
9152    jiu
6D78    jin
6D66    pu
914B    qiu
914A    ding
914D    pei
6D63    huan
6D60    xi
914E    zhou
6D6E    fu
6D6F    wu
9143    ling
6D6A    lang
6D69    hao
7FA1    xian
7FA7    suo
7FA4    qun
7FAF    jie
7FB2    xi
7FB0    tang
7FB8    lei
7FB9    geng
7FBF    yi
7FBC    chan
7FBD    yu
7F81    ji
7F8A    yang
7F8E    mei
7F8C    qiang
7F94    gao
7F9A    ling
7F9E    xiu
7F9F    qiang qian
7F9D    di
9F51    ji
9F50    qi
65AD    duan
579B    duo
65AB    zhuo
65A9    zhan
65A7    fu
65A5    chi
65A4    jin
65A1    wo
65BD    shi
65BC    wu yu
9F44    zha
65B9    fang
65B0    xin
658C    bin
658B    zhai
6587    wen
4E2D    zhong
9F7F    chi
659F    zhen
659C    xie
659B    hu
6599    liao
6597    dou
4E2B    ya
6593    lan
6591    ban
6590    fei
578B    xing
57B2    kai
4E1B    cong
4E0E    yu
4E0D    bu
57A3    yuan
57A4    die
586B    tian
57A6    ken
4E08    zhang
5865    ge
587E    shu
584D    cheng
584C    ta
5844    leng
5858    tang
4E01    ding
585E    sai se
5851    su
5854    ta
81BB    shan
81BA    ying
81B3    shan
81A8    peng
81AA    chuai
81A3    zhi
81A6    lin
8198    biao
819B    tang
819D    xi
819C    mo
8191    bin
8188    ge
818A    bo
818F    gao
8180    bang pang
8182    lv
8F91    ji
8F90    fu
8F93    shu
8F95    yuan
8F94    pei
8F97    zhan
8F96    xia
8F99    zhe
8F98    lu
8F9B    xin
8F9A    lin
8F9C    gu
8F9F    pi bi
8F9E    ci
8F81    quan
8F83    jiao
8F82    lu
8F85    fu
8F84    zhe
8F87    nian
8F86    liang
8F89    hui
8F88    bei
8F8B    wang
8F8A    gun
8F8D    chuo
8F8F    cou
8F8E    zi
8FB1    ru
8FB0    chen
8FB6    chuo
8FB9    bian
8FBD    liao
8FBE    da
8FA3    la
8FA9    bian
8FA8    bian
8FAB    bian
7779    du
777F    rui
777E    gao
777D    kui
776B    jie
7768    ni
776C    cai
7763    du
7762    sui
7761    shui
7766    mu
7765    pi
775B    jing
775A    ya
7751    jian
7750    lai
7743    suo
7741    zheng
7740    zhao zhe zhuo
7747    di
962A    ban
962E    ruan
9622    wu
9621    qian
963B    zu
963F    a e
963C    zuo
963D    dian yan
9632    fang
9633    yang
9631    jing
9636    jie
9634    yin
9635    zhen
960A    chang
960B    xi
9608    yu
9609    yan
960E    yan
960F    yan
960C    wen
960D    hun
9602    he
9603    kun
9600    fa
9601    ge
9606    lang
9604    jiu
9605    yue
961A    kan
9619    que jue
961F    dui
961C    fu
961D    fu
9612    qu
9610    chan
9611    lan
9616    he
9617    tian
9614    kuo
9615    que
5106    jing
5107    xuan
510B    dan
5112    ru
5121    lei
513F    er
6EDA    gun
6EDE    zhi
6EDF    yan
6ED1    hua
6ED3    zi
6ED4    tao
6ED5    teng
6ED7    bi
6ECB    zi
6ECF    fu
6EC1    chu
6EC2    pang
6EC7    dian
6EF9    hu
6EF4    di
6EE8    bin
6EE9    tan
6EE0    she
6EE1    man
6EE2    ying
6EE4    lv
6EE5    lan
6EE6    luan
6D07    yin
86E9    qiong
86EE    man
86ED    zhi
86E4    ge ha
86F8    shao xiao
86F9    yong
86FE    e
86F2    nao
86F3    si
86F0    zhe
86F1    jia
86F4    qi
86CA    gu
86CB    dan
86C9    ling
86CE    li
86CF    cheng
86C0    zhu
86C6    qu
86C7    she
86C4    gu
86DB    zhu
86D8    yang
86D9    wa
86DE    kuo
86DF    jiao
86D0    qu
86D1    mou
86D4    hui
7E3B    mi
9CD9    yong
9CD8    min
9CDF    zun
6534    po
9CDD    shan
9CDC    gui
9CD3    le
6538    you
653B    gong
9CD0    yao
9CD7    man
9CD6    bie
9CD5    xue
653E    fang
9CCB    sao
